dataset,category,raw_label,raw_name,broden_label,broden_name
ade20k,part,1159,h-stretcher,85,stretcher
ade20k,part,1160,hair,13,hair
ade20k,part,1168,half moon,0,-
ade20k,part,1174,hand,11,hand
ade20k,part,1180,handle,47,handle
ade20k,part,1182,handlebar,49,handle bar
ade20k,part,1183,handrail,0,-
ade20k,part,1203,hay bale,0,-
ade20k,part,1206,head,2,head
ade20k,part,1208,head jamb,0,-
ade20k,part,1209,head rail,0,-
ade20k,part,1212,headboard,27,headboard
ade20k,part,1213,headlight,19,headlight
ade20k,part,1216,headrest,0,-
ade20k,part,1227,heel,0,-
ade20k,part,1229,helicopter,0,-
ade20k,part,1238,highlight,0,-
ade20k,part,1247,hinge,144,hinge
ade20k,part,1249,hip tiles,0,-
ade20k,part,1253,hobby-horse,0,-
ade20k,part,1259,hood,0,-
ade20k,part,1261,hoof,73,hoof
ade20k,part,1262,hook,0,-
ade20k,part,1263,hoop,0,-
ade20k,part,1277,house number,0,-
ade20k,part,1279,housing,106,housing
ade20k,part,1280,housing lamp,0,-
ade20k,part,1284,hull,0,-
ade20k,part,1285,hutch,0,-
ade20k,part,1329,inside arm,0,-
ade20k,part,1330,instrument,0,-
ade20k,part,1336,interior casing,0,-
ade20k,part,1348,jamb,0,-
ade20k,part,1356,joystick,0,-
ade20k,part,1370,keyboard,67,keyboard
ade20k,part,1371,keys,0,-
ade20k,part,1380,knob,70,knob
ade20k,part,1384,label,0,-
ade20k,part,1391,ladder,148,ladder
ade20k,part,1395,lamp,0,-
ade20k,part,1397,lamp housing,0,-
ade20k,part,1403,landing gear,132,landing gear
ade20k,part,1410,latch,0,-
ade20k,part,1412,lattice,0,-
ade20k,part,1418,leaf,0,-
ade20k,part,1423,leave,0,-
ade20k,part,1424,leaves,0,-
ade20k,part,1425,lectern,0,-
ade20k,part,1428,left arm,4,arm
ade20k,part,1429,left foot,15,foot
ade20k,part,1430,left hand,11,hand
ade20k,part,1431,left leg,1,leg
ade20k,part,1432,left shoulder,0,-
ade20k,part,1433,leg,1,leg
ade20k,part,1434,legs,1,leg
ade20k,part,1438,lever,0,-
ade20k,part,1439,license plate,30,license plate
ade20k,part,1441,lid,57,lid
ade20k,part,1443,light,0,-
ade20k,part,1444,light bulb,0,-
ade20k,part,1454,lights,0,-
ade20k,part,1461,lock,127,lock
ade20k,part,1465,locomotive,0,-
ade20k,part,1468,log,0,-
ade20k,part,1470,logo,152,logo
ade20k,part,1476,lower sash,94,lower sash
ade20k,part,1508,mast,0,-
ade20k,part,1513,mattress,0,-
ade20k,part,1540,metal shutter,84,metal shutter
ade20k,part,1541,metal shutters,84,metal shutter
ade20k,part,1548,microphone,0,-
ade20k,part,1564,mirror,26,mirror
ade20k,part,1565,mirror support,0,-
ade20k,part,1576,model,0,-
ade20k,part,1578,models,0,-
ade20k,part,1582,monitor,71,monitor
ade20k,part,1584,monitors,71,monitor
ade20k,part,1590,moon dial,0,-
ade20k,part,1600,motor,121,motor
ade20k,part,1611,mouse,81,mouse
ade20k,part,1615,mouth,14,mouth
ade20k,part,1625,muntin,135,muntin
ade20k,part,1646,neck,10,neck
ade20k,part,1652,net,0,-
ade20k,part,1690,opening,116,opening
ade20k,part,1703,outboard motor,0,-
ade20k,part,1706,outlet,0,-
ade20k,part,1707,outside arm,0,-
ade20k,part,1708,oven,72,oven
ade20k,part,1709,overflot plate,0,-
ade20k,part,1726,page,0,-
ade20k,part,1746,pane,59,pane
ade20k,part,1748,panel,143,panel
ade20k,part,1756,paper,0,-
ade20k,part,1781,parking space,0,-
ade20k,part,1802,pedal,0,-
ade20k,part,1804,pedestal,112,pedestal
ade20k,part,1806,pediment,0,-
ade20k,part,1820,pendant lamp,0,-
ade20k,part,1821,pendulum,0,-
ade20k,part,1836,petrol pump,0,-
ade20k,part,1848,piano pedals,0,-
ade20k,part,1867,pillar,0,-
ade20k,part,1872,pilot cockpit,0,-
ade20k,part,1882,pipe,93,pipe
ade20k,part,1883,pipe drain,0,-
ade20k,part,1889,piston,131,piston
ade20k,part,1902,plane,0,-
ade20k,part,1906,plant,50,plant
ade20k,part,1912,plants,50,plant
ade20k,part,1919,plate,145,plate
ade20k,part,1933,plug,0,-
ade20k,part,1936,pole,0,-
ade20k,part,1951,porch,0,-
ade20k,part,1957,post,0,-
ade20k,part,1974,pot,51,pot
ade20k,part,2014,propeller,0,-
ade20k,part,2044,radar,0,-
ade20k,part,2051,rail,103,rail
ade20k,part,2052,railing,60,railing
ade20k,part,2054,railings,60,railing
ade20k,part,2067,rain pipe,0,-
ade20k,part,2069,rainshield,0,-
ade20k,part,2071,rakes,0,-
ade20k,part,2072,ramp,0,-
ade20k,part,2080,receiver,109,receiver
ade20k,part,2091,red light,0,-
ade20k,part,2103,revolving door,0,-
ade20k,part,2104,revolving doors,0,-
ade20k,part,2106,ribbon,0,-
ade20k,part,2117,right arm,4,arm
ade20k,part,2118,right foot,15,foot
ade20k,part,2119,right hand,11,hand
ade20k,part,2120,right leg,1,leg
ade20k,part,2121,right shoulder,0,-
ade20k,part,2122,rim,0,-
ade20k,part,2127,riser,0,-
ade20k,part,2130,road,0,-
ade20k,part,2135,rock,0,-
ade20k,part,2139,rocker,0,-
ade20k,part,2141,rocking,0,-
ade20k,part,2144,rocks,0,-
ade20k,part,2148,rod,0,-
ade20k,part,2155,roof,35,roof
ade20k,part,2156,roof rack,0,-
ade20k,part,2159,rop,0,-
ade20k,part,2160,rope,0,-
ade20k,part,2164,rose window,0,-
ade20k,part,2177,rudder,0,-
ade20k,part,2181,rung,0,-
ade20k,part,2190,saddle,55,saddle
ade20k,part,2192,safe door,0,-
ade20k,part,2196,safety rail,0,-
ade20k,part,2197,safety side,0,-
ade20k,part,2199,sail,0,-
ade20k,part,2212,sand,0,-
ade20k,part,2224,sash,87,sash
ade20k,part,2225,sash lock,0,-
ade20k,part,2243,sconce,0,-
ade20k,part,2250,screen,36,screen
ade20k,part,2256,screw,0,-
ade20k,part,2262,sculpture,0,-
ade20k,part,2272,seat,32,seat
ade20k,part,2273,seat base,43,seat base
ade20k,part,2276,seat cushion,33,seat cushion
ade20k,part,2277,seat water,0,-
ade20k,part,2279,seats,32,seat
ade20k,part,2311,shade,22,shade
ade20k,part,2312,shaft,137,shaft
ade20k,part,2329,shelf,69,shelf
ade20k,part,2335,shelves,69,shelf
ade20k,part,2343,shoelace,0,-
ade20k,part,2346,shop window,53,shop window
ade20k,part,2356,shower,0,-
ade20k,part,2367,shrub,0,-
ade20k,part,2370,shutter,88,shutter
ade20k,part,2371,shutters,88,shutter
ade20k,part,2372,side,58,side
ade20k,part,2373,side jamb,0,-
ade20k,part,2374,side pocket,108,side pocket
ade20k,part,2375,side rail,105,side rail
ade20k,part,2376,sidewalk,0,-
ade20k,part,2379,sign,0,-
ade20k,part,2381,sill,120,sill
ade20k,part,2387,single hung,0,-
ade20k,part,2408,skids,0,-
ade20k,part,2411,skirt,64,skirt
ade20k,part,2421,skylight,0,-
ade20k,part,2426,slat,0,-
ade20k,part,2427,slates,0,-
ade20k,part,2428,slats,0,-
ade20k,part,2436,slide,0,-
ade20k,part,2439,sliding door,0,-
ade20k,part,2469,socket,149,socket
ade20k,part,2470,sockets,149,socket
ade20k,part,2487,speaker,128,speaker
ade20k,part,2488,special shape,0,-
ade20k,part,2499,spindle,0,-
ade20k,part,2511,spout,0,-
ade20k,part,2523,stabilizer,130,stabilizer
ade20k,part,2528,stained-glass window,0,-
ade20k,part,2529,staircase,0,-
ade20k,part,2547,statue,0,-
ade20k,part,2550,stave,0,-
ade20k,part,2562,steeple,0,-
ade20k,part,2564,steering wheel,0,-
ade20k,part,2566,stem,140,stem
ade20k,part,2567,step,97,step
ade20k,part,2570,steps,97,step
ade20k,part,2578,stile,133,stile
ade20k,part,2582,stone,0,-
ade20k,part,2588,stopper,0,-
ade20k,part,2597,stove,68,stove
ade20k,part,2617,stretcher,85,stretcher
ade20k,part,2619,stringer,0,-
ade20k,part,2649,support,0,-
ade20k,part,2670,swing,0,-
ade20k,part,2674,switch,0,-
ade20k,part,2678,switches,0,-
ade20k,part,2698,tail,17,tail
ade20k,part,2700,taillight,37,taillight
ade20k,part,2708,tap,95,tap
ade20k,part,2720,tassle,0,-
ade20k,part,2726,telephone,0,-
ade20k,part,2742,terrace,147,terrace
ade20k,part,2744,terraces,147,terrace
ade20k,part,2765,ticket window,0,-
ade20k,part,2772,tilt wand,0,-
ade20k,part,2779,tissue,0,-
ade20k,part,2784,toe board,0,-
ade20k,part,2788,toilet paper holder,0,-
ade20k,part,2789,toilet paper roll,0,-
ade20k,part,2814,top,31,top
ade20k,part,2815,top support,0,-
ade20k,part,2820,torso,3,torso
ade20k,part,2826,towel rail,0,-
ade20k,part,2828,tower,0,-
ade20k,part,2850,tray,0,-
ade20k,part,2852,tread,0,-
ade20k,part,2855,tree,0,-
ade20k,part,2856,trees,0,-
ade20k,part,2884,trunk,123,trunk
ade20k,part,2886,tube,80,tube
ade20k,part,2893,turbine engine,54,engine
ade20k,part,2910,upper,0,-
ade20k,part,2911,upper sash,100,upper sash
ade20k,part,2929,vane,0,-
ade20k,part,2932,vase,0,-
ade20k,part,2940,vent,124,vent
ade20k,part,2943,ventilator,0,-
ade20k,part,2967,visor,0,-
ade20k,part,2972,wagon,0,-
ade20k,part,2978,wall,142,wall
ade20k,part,2980,wall mount,0,-
ade20k,part,2994,water,0,-
ade20k,part,2998,water dispenser,0,-
ade20k,part,3015,waterfall,0,-
ade20k,part,3020,wave,0,-
ade20k,part,3021,waves,0,-
ade20k,part,3026,webcam,0,-
ade20k,part,3035,wheel,12,wheel
ade20k,part,3046,winch,0,-
ade20k,part,3050,window,5,window
ade20k,part,3052,window latch,0,-
ade20k,part,3053,window rose,0,-
ade20k,part,3054,window scarf,0,-
ade20k,part,3056,windows,5,window
ade20k,part,3057,windshield,39,windshield
ade20k,part,3060,wing,34,wing
ade20k,part,3061,winglet,0,-
ade20k,part,3063,wiper,146,wiper
ade20k,part,3064,wipers,146,wiper
ade20k,part,3068,wireless,0,-
ade20k,part,3087,work surface,0,-
ade20k,part,3096,yellow light,0,-
ade20k,part,3099,zipper,0,-
ade20k,part,3106,chest of drawers,0,-
ade20k,part,3126,hai,0,-
ade20k,part,3130,light switch,0,-
ade20k,part,3134,microwave,0,-
ade20k,part,3137,toy,0,-
pascal,part,1,body,25,body
pascal,part,2,engine,54,engine
pascal,part,3,wing,34,wing
pascal,part,4,stern,45,stern
pascal,part,5,tail,17,tail
pascal,part,6,wheel,12,wheel
pascal,part,7,chain wheel,56,chain wheel
pascal,part,8,handle bar,49,handle bar
pascal,part,9,headlight,19,headlight
pascal,part,10,saddle,55,saddle
pascal,part,11,beak,42,beak
pascal,part,12,head,2,head
pascal,part,13,eye,6,eye
pascal,part,14,foot,15,foot
pascal,part,15,leg,1,leg
pascal,part,16,neck,10,neck
pascal,part,17,torso,3,torso
pascal,part,19,cap,44,cap
pascal,part,20,,0,-
pascal,part,21,license plate,30,license plate
pascal,part,22,door,8,door
pascal,part,23,mirror,26,mirror
pascal,part,24,roof,35,roof
pascal,part,25,window,5,window
pascal,part,26,paw,23,paw
pascal,part,27,ear,7,ear
pascal,part,28,nose,9,nose
pascal,part,29,horn,91,horn
pascal,part,30,muzzle,18,muzzle
pascal,part,31,hoof,73,hoof
pascal,part,32,handlebar,49,handle bar
pascal,part,33,hair,13,hair
pascal,part,34,eyebrow,16,eyebrow
pascal,part,35,hand,11,hand
pascal,part,36,arm,4,arm
pascal,part,37,mouth,14,mouth
pascal,part,38,plant,50,plant
pascal,part,39,pot,51,pot
pascal,part,40,coach,63,coach
pascal,part,41,coach roof,141,coach roof
pascal,part,42,head roof,119,head roof
pascal,part,43,screen,36,screen
ade20k,scene,0,,-1,zen_garden
ade20k,scene,1,abbey-s,91,church/outdoor
ade20k,scene,2,access_road-s,175,highway
ade20k,scene,3,acropolis-s,292,ruin
ade20k,scene,4,air_base-s,293,runway
ade20k,scene,5,aircraft_carrier_object-s,207,landing_deck
ade20k,scene,6,airfield-s,0,airfield
ade20k,scene,7,airlock-s,93,clean_room
ade20k,scene,8,airplane-s,133,engine_room
ade20k,scene,9,airplane_cabin-s,1,airplane_cabin
ade20k,scene,10,airport-s,293,runway
ade20k,scene,11,airport_terminal-s,2,airport_terminal
ade20k,scene,12,airport_ticket_counter-s,280,reception
ade20k,scene,13,alcove-s,3,alcove
ade20k,scene,14,alley-s,4,alley
ade20k,scene,15,amphitheater-s,5,amphitheater
ade20k,scene,16,amphitheater_indoor-s,27,auditorium
ade20k,scene,17,amusement_arcade-s,6,amusement_arcade
ade20k,scene,18,amusement_park-s,7,amusement_park
ade20k,scene,19,anechoic_chamber-s,14,archive
ade20k,scene,20,apartment_building_outdoor-s,8,apartment_building/outdoor
ade20k,scene,21,apse_indoor-s,90,church/indoor
ade20k,scene,22,apse_outdoor-s,327,synagogue/outdoor
ade20k,scene,23,aquarium-s,9,aquarium
ade20k,scene,24,aquatic_theater-s,353,water_park
ade20k,scene,25,aqueduct-s,10,aqueduct
ade20k,scene,26,arbor-s,159,gazebo/exterior
ade20k,scene,27,arcade-s,11,arcade
ade20k,scene,28,arch-s,12,arch
ade20k,scene,29,archaelogical_excavation-s,13,archaelogical_excavation
ade20k,scene,30,archipelago-s,194,islet
ade20k,scene,31,archive-s,14,archive
ade20k,scene,32,armory-s,318,storage_room
ade20k,scene,33,army_base-s,49,beach_house
ade20k,scene,34,arrival_gate_indoor-s,2,airport_terminal
ade20k,scene,35,arrival_gate_outdoor-s,293,runway
ade20k,scene,36,art_gallery-s,19,art_gallery
ade20k,scene,37,art_school-s,21,art_studio
ade20k,scene,38,art_studio-s,21,art_studio
ade20k,scene,39,artificial-s,78,canal/natural
ade20k,scene,40,artists_loft-s,22,artists_loft
ade20k,scene,41,assembly_hall-s,211,legislative_chamber
ade20k,scene,42,assembly_line-s,23,assembly_line
ade20k,scene,43,assembly_plant-s,192,industrial_area
ade20k,scene,44,athletic_field_indoor-s,310,soccer_field
ade20k,scene,45,athletic_field_outdoor-s,310,soccer_field
ade20k,scene,46,atrium_home-s,109,courtyard
ade20k,scene,47,atrium_public-s,25,atrium/public
ade20k,scene,48,attic-s,26,attic
ade20k,scene,49,auditorium-s,27,auditorium
ade20k,scene,50,auto_factory-s,28,auto_factory
ade20k,scene,51,auto_mechanics_indoor-s,282,repair_shop
ade20k,scene,52,auto_mechanics_outdoor-s,216,loading_dock
ade20k,scene,53,auto_racing_paddock-s,276,raceway
ade20k,scene,54,auto_showroom-s,29,auto_showroom
ade20k,scene,55,awning_deck-s,259,patio
ade20k,scene,56,back_porch-s,272,porch
ade20k,scene,57,backdrop-s,315,stage/indoor
ade20k,scene,58,backroom-s,43,basement
ade20k,scene,59,backseat-s,82,car_interior
ade20k,scene,60,backstage-s,329,television_studio
ade20k,scene,61,backstage_outdoor-s,216,loading_dock
ade20k,scene,62,backstairs-s,317,staircase
ade20k,scene,63,backstairs_indoor-s,317,staircase
ade20k,scene,64,backwoods-s,150,forest/broadleaf
ade20k,scene,65,badlands-s,30,badlands
ade20k,scene,66,badminton_court_indoor-s,44,basketball_court/indoor
ade20k,scene,67,badminton_court_outdoor-s,351,volleyball_court/outdoor
ade20k,scene,68,baggage_claim-s,2,airport_terminal
ade20k,scene,69,balcony_interior-s,33,balcony/interior
ade20k,scene,70,ball_pit-s,34,ball_pit
ade20k,scene,71,ballet-s,189,ice_skating_rink/outdoor
ade20k,scene,72,ballroom-s,35,ballroom
ade20k,scene,73,balustrade-s,272,porch
ade20k,scene,74,bamboo_forest-s,36,bamboo_forest
ade20k,scene,75,bank_indoor-s,280,reception
ade20k,scene,76,bank_outdoor-s,213,library/outdoor
ade20k,scene,77,bank_vault-s,37,bank_vault
ade20k,scene,78,banquet_hall-s,38,banquet_hall
ade20k,scene,79,baptistry_indoor-s,90,church/indoor
ade20k,scene,80,baptistry_outdoor-s,91,church/outdoor
ade20k,scene,81,bar-s,39,bar
ade20k,scene,82,barbeque-s,265,picnic_area
ade20k,scene,83,barbershop-s,50,beauty_salon
ade20k,scene,84,barn-s,40,barn
ade20k,scene,85,barndoor-s,41,barndoor
ade20k,scene,86,barnyard-s,138,farm
ade20k,scene,87,barrack-s,311,stable
ade20k,scene,88,barrel_storage-s,85,catacomb
ade20k,scene,89,baseball-s,312,stadium/baseball
ade20k,scene,90,baseball_field-s,42,baseball_field
ade20k,scene,91,basement-s,43,basement
ade20k,scene,92,basilica-s,91,church/outdoor
ade20k,scene,93,basin_outdoor-s,180,hot_spring
ade20k,scene,94,basketball-s,16,arena/performance
ade20k,scene,95,basketball_court_indoor-s,44,basketball_court/indoor
ade20k,scene,96,basketball_court_outdoor-s,44,basketball_court/indoor
ade20k,scene,97,bath_indoor-s,45,bathroom
ade20k,scene,98,bath_outdoor-s,180,hot_spring
ade20k,scene,99,bathhouse-s,325,swimming_pool/indoor
ade20k,scene,100,bathhouse_outdoor-s,74,cabin/outdoor
ade20k,scene,101,bathroom-s,45,bathroom
ade20k,scene,102,batters_box-s,42,baseball_field
ade20k,scene,103,batting_cage_indoor-s,201,kennel/outdoor
ade20k,scene,104,batting_cage_outdoor-s,201,kennel/outdoor
ade20k,scene,105,battlefield-s,338,tree_farm
ade20k,scene,106,battlement-s,10,aqueduct
ade20k,scene,107,bay-s,204,lagoon
ade20k,scene,108,bayou-s,323,swamp
ade20k,scene,109,bazaar_indoor-s,46,bazaar/indoor
ade20k,scene,110,bazaar_outdoor-s,47,bazaar/outdoor
ade20k,scene,111,beach-s,48,beach
ade20k,scene,112,beach_house-s,49,beach_house
ade20k,scene,113,beauty_salon-s,50,beauty_salon
ade20k,scene,114,bedchamber-s,51,bedchamber
ade20k,scene,115,bedroom-s,52,bedroom
ade20k,scene,116,beer_garden-s,53,beer_garden
ade20k,scene,117,beer_hall-s,54,beer_hall
ade20k,scene,118,belfry-s,69,burial_chamber
ade20k,scene,119,bell_foundry-s,264,physics_laboratory
ade20k,scene,120,berth-s,55,berth
ade20k,scene,121,berth_deck-s,55,berth
ade20k,scene,122,betting_shop-s,320,subway_station/platform
ade20k,scene,123,bicycle_racks-s,213,library/outdoor
ade20k,scene,124,bindery-s,264,physics_laboratory
ade20k,scene,125,biology_laboratory-s,56,biology_laboratory
ade20k,scene,126,bistro_indoor-s,284,restaurant
ade20k,scene,127,bistro_outdoor-s,119,diner/outdoor
ade20k,scene,128,bleachers_indoor-s,44,basketball_court/indoor
ade20k,scene,129,bleachers_outdoor-s,5,amphitheater
ade20k,scene,130,block-s,355,waterfall
ade20k,scene,131,boardwalk-s,57,boardwalk
ade20k,scene,132,boat-s,58,boat_deck
ade20k,scene,133,boat_deck-s,58,boat_deck
ade20k,scene,134,boathouse-s,59,boathouse
ade20k,scene,135,bog-s,224,marsh
ade20k,scene,136,bomb_shelter_indoor-s,26,attic
ade20k,scene,137,bookbindery-s,298,server_room
ade20k,scene,138,bookshelf-s,212,library/indoor
ade20k,scene,139,bookstore-s,60,bookstore
ade20k,scene,140,booth-s,280,reception
ade20k,scene,141,booth_indoor-s,61,booth/indoor
ade20k,scene,142,booth_outdoor-s,260,pavilion
ade20k,scene,143,botanical_garden-s,62,botanical_garden
ade20k,scene,144,bottle_storage-s,198,jewelry_shop
ade20k,scene,145,bottomland-s,323,swamp
ade20k,scene,146,bow_window_indoor-s,63,bow_window/indoor
ade20k,scene,147,bow_window_outdoor-s,123,doorway/outdoor
ade20k,scene,148,bowling_alley-s,64,bowling_alley
ade20k,scene,149,box_seat-s,27,auditorium
ade20k,scene,150,boxing_ring-s,65,boxing_ring
ade20k,scene,151,breakfast_table-s,284,restaurant
ade20k,scene,152,breakroom-s,281,recreation_room
